Year,Month,Month-number,Data_Item,Value,Units
2021,March,3,Pork net farm value,114.293839412553000000000000000000,Cents per pound of retail equivalent
2021,April,4,Pork net farm value,131.183516422659000000000000000000,Cents per pound of retail equivalent
2021,May,5,Pork net farm value,140.508006967260000000000000000000,Cents per pound of retail equivalent
2021,June,6,Pork net farm value,149.153716940180000000000000000000,Cents per pound of retail equivalent
2021,July,7,Pork net farm value,140.252321800652000000000000000000,Cents per pound of retail equivalent
2021,August,8,Pork net farm value,135.743507787369000000000000000000,Cents per pound of retail equivalent
2021,September,9,Pork net farm value,117.948702402947000000000000000000,Cents per pound of retail equivalent
2021,October,10,Pork net farm value,107.798215574207000000000000000000,Cents per pound of retail equivalent
2021,November,11,Pork net farm value,92.598231553615900000000000000000,Cents per pound of retail equivalent
2021,December,12,Pork net farm value,87.518417189425400000000000000000,Cents per pound of retail equivalent
2022,January,1,Pork net farm value,95.583269453378100000000000000000,Cents per pound of retail equivalent
2022,February,2,Pork net farm value,115.052065228565000000000000000000,Cents per pound of retail equivalent
2022,March,3,Pork net farm value,126.324425745003000000000000000000,Cents per pound of retail equivalent
2022,April,4,Pork net farm value,125.906292082771000000000000000000,Cents per pound of retail equivalent
2022,May,5,Pork net farm value,126.404676427072000000000000000000,Cents per pound of retail equivalent
2022,June,6,Pork net farm value,135.327584962943000000000000000000,Cents per pound of retail equivalent
2022,July,7,Pork net farm value,144.424393356046000000000000000000,Cents per pound of retail equivalent
2022,August,8,Pork net farm value,147.075346411376000000000000000000,Cents per pound of retail equivalent
2022,September,9,Pork net farm value,120.521735727103000000000000000000,Cents per pound of retail equivalent
2022,October,10,Pork net farm value,115.053531315560000000000000000000,Cents per pound of retail equivalent
2022,November,11,Pork net farm value,107.570376836390000000000000000000,Cents per pound of retail equivalent
2022,December,12,Pork net farm value,98.859209547186800000000000000000,Cents per pound of retail equivalent
2023,January,1,Pork net farm value,89.912057032547000000000000000000,Cents per pound of retail equivalent
2023,February,2,Pork net farm value,90.932193666909700000000000000000,Cents per pound of retail equivalent
2023,March,3,Pork net farm value,94.605457430449400000000000000000,Cents per pound of retail equivalent
2023,April,4,Pork net farm value,86.051190992344300000000000000000,Cents per pound of retail equivalent
2023,May,5,Pork net farm value,92.838993591873900000000000000000,Cents per pound of retail equivalent
2023,June,6,Pork net farm value,107.014258398679000000000000000000,Cents per pound of retail equivalent
2023,July,7,Pork net farm value,127.831573719402000000000000000000,Cents per pound of retail equivalent
2023,August,8,Pork net farm value,123.436782180818000000000000000000,Cents per pound of retail equivalent
2023,September,9,Pork net farm value,106.980345559640000000000000000000,Cents per pound of retail equivalent
2023,October,10,Pork net farm value,98.697221113239000000000000000000,Cents per pound of retail equivalent
2023,November,11,Pork net farm value,90.809675356768100000000000000000,Cents per pound of retail equivalent
2023,December,12,Pork net farm value,82.635670214644200000000000000000,Cents per pound of retail equivalent
2024,January,1,Pork net farm value,85.874925636443500000000000000000,Cents per pound of retail equivalent
2024,February,2,Pork net farm value,95.605895635333400000000000000000,Cents per pound of retail equivalent
2024,March,3,Pork net farm value,103.775346184890000000000000000000,Cents per pound of retail equivalent
2024,April,4,Pork net farm value,112.499037543652000000000000000000,Cents per pound of retail equivalent
2024,May,5,Pork net farm value,114.893856824975000000000000000000,Cents per pound of retail equivalent
2024,June,6,Pork net farm value,113.552181270739000000000000000000,Cents per pound of retail equivalent
2024,July,7,Pork net farm value,112.292558650384000000000000000000,Cents per pound of retail equivalent
2024,August,8,Pork net farm value,112.138153441423000000000000000000,Cents per pound of retail equivalent
2024,September,9,Pork net farm value,105.592601005666000000000000000000,Cents per pound of retail equivalent
2024,October,10,Pork net farm value,106.324187544956000000000000000000,Cents per pound of retail equivalent
2024,November,11,Pork net farm value,109.966171648448000000000000000000,Cents per pound of retail equivalent
2024,December,12,Pork net farm value,104.847475723050000000000000000000,Cents per pound of retail equivalent
1970,January,1,Pork wholesale value,71.200000000000000000000000000000,Cents per pound of retail equivalent
1970,February,2,Pork wholesale value,70.400000000000000000000000000000,Cents per pound of retail equivalent
1970,March,3,Pork wholesale value,68.000000000000000000000000000000,Cents per pound of retail equivalent
1970,April,4,Pork wholesale value,65.200000000000000000000000000000,Cents per pound of retail equivalent
1970,May,5,Pork wholesale value,65.200000000000000000000000000000,Cents per pound of retail equivalent
1970,June,6,Pork wholesale value,66.200000000000000000000000000000,Cents per pound of retail equivalent
1970,July,7,Pork wholesale value,66.700000000000000000000000000000,Cents per pound of retail equivalent
1970,August,8,Pork wholesale value,61.900000000000000000000000000000,Cents per pound of retail equivalent
1970,September,9,Pork wholesale value,59.500000000000000000000000000000,Cents per pound of retail equivalent
1970,October,10,Pork wholesale value,56.700000000000000000000000000000,Cents per pound of retail equivalent
1970,November,11,Pork wholesale value,54.800000000000000000000000000000,Cents per pound of retail equivalent
1970,December,12,Pork wholesale value,55.500000000000000000000000000000,Cents per pound of retail equivalent
1971,January,1,Pork wholesale value,52.900000000000000000000000000000,Cents per pound of retail equivalent
1971,February,2,Pork wholesale value,56.300000000000000000000000000000,Cents per pound of retail equivalent
1971,March,3,Pork wholesale value,54.500000000000000000000000000000,Cents per pound of retail equivalent
1971,April,4,Pork wholesale value,52.000000000000000000000000000000,Cents per pound of retail equivalent
1971,May,5,Pork wholesale value,54.700000000000000000000000000000,Cents per pound of retail equivalent
1971,June,6,Pork wholesale value,55.900000000000000000000000000000,Cents per pound of retail equivalent
1971,July,7,Pork wholesale value,58.300000000000000000000000000000,Cents per pound of retail equivalent
1971,August,8,Pork wholesale value,56.600000000000000000000000000000,Cents per pound of retail equivalent
1971,September,9,Pork wholesale value,61.400000000000000000000000000000,Cents per pound of retail equivalent
1971,October,10,Pork wholesale value,60.500000000000000000000000000000,Cents per pound of retail equivalent
1971,November,11,Pork wholesale value,59.200000000000000000000000000000,Cents per pound of retail equivalent
1971,December,12,Pork wholesale value,60.800000000000000000000000000000,Cents per pound of retail equivalent
1972,January,1,Pork wholesale value,65.700000000000000000000000000000,Cents per pound of retail equivalent
1972,February,2,Pork wholesale value,69.000000000000000000000000000000,Cents per pound of retail equivalent
1972,March,3,Pork wholesale value,66.400000000000000000000000000000,Cents per pound of retail equivalent
1972,April,4,Pork wholesale value,63.800000000000000000000000000000,Cents per pound of retail equivalent
1972,May,5,Pork wholesale value,66.800000000000000000000000000000,Cents per pound of retail equivalent
1972,June,6,Pork wholesale value,69.500000000000000000000000000000,Cents per pound of retail equivalent
1972,July,7,Pork wholesale value,70.200000000000000000000000000000,Cents per pound of retail equivalent
1972,August,8,Pork wholesale value,73.800000000000000000000000000000,Cents per pound of retail equivalent
1972,September,9,Pork wholesale value,76.200000000000000000000000000000,Cents per pound of retail equivalent
1972,October,10,Pork wholesale value,77.000000000000000000000000000000,Cents per pound of retail equivalent
1972,November,11,Pork wholesale value,76.100000000000000000000000000000,Cents per pound of retail equivalent
1972,December,12,Pork wholesale value,81.500000000000000000000000000000,Cents per pound of retail equivalent
1973,January,1,Pork wholesale value,84.000000000000000000000000000000,Cents per pound of retail equivalent
1973,February,2,Pork wholesale value,88.200000000000000000000000000000,Cents per pound of retail equivalent
1973,March,3,Pork wholesale value,91.600000000000000000000000000000,Cents per pound of retail equivalent
1973,April,4,Pork wholesale value,87.100000000000000000000000000000,Cents per pound of retail equivalent
1973,May,5,Pork wholesale value,86.200000000000000000000000000000,Cents per pound of retail equivalent
1973,June,6,Pork wholesale value,88.200000000000000000000000000000,Cents per pound of retail equivalent
1973,July,7,Pork wholesale value,105.000000000000000000000000000000,Cents per pound of retail equivalent
1973,August,8,Pork wholesale value,124.100000000000000000000000000000,Cents per pound of retail equivalent
1973,September,9,Pork wholesale value,106.000000000000000000000000000000,Cents per pound of retail equivalent
1973,October,10,Pork wholesale value,95.700000000000000000000000000000,Cents per pound of retail equivalent
1973,November,11,Pork wholesale value,96.600000000000000000000000000000,Cents per pound of retail equivalent
1973,December,12,Pork wholesale value,97.300000000000000000000000000000,Cents per pound of retail equivalent
