"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Area harvested","Cantaloupe","All","United States","   43400.000000000000000000000000","acres"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Area harvested","Honeydew","All","United States","    8400.000000000000000000000000","acres"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Area harvested","Melons","All","United States","  153000.000000000000000000000000","acres"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Production","Watermelon","All","United States","   37096.500000000000000000000000","thousand hundredweight"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Production","Cantaloupe","All","United States","   10822.500000000000000000000000","thousand hundredweight"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Production","Honeydew","All","United States","    2352.000000000000000000000000","thousand hundredweight"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Production","Melons","All","United States","   50271.000000000000000000000000","thousand hundredweight"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Value of production","Watermelon","All","United States","  787331.000000000000000000000000","thousand dollars"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Value of production","Cantaloupe","All","United States","  320693.000000000000000000000000","thousand dollars"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Value of production","Honeydew","All","United States","   79808.000000000000000000000000","thousand dollars"
"Table E-2--Melons: Area harvested and production, 1980 to date","2023","Calendar year","January",NA,"Value of production","Melons","All","United States"," 1187832.000000000000000000000000","thousand dollars"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","China","    1260.565381026000068231951445","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Turkey","      88.625804399999992710945662","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","India","       5.971812612166800704471825","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Algeria","      10.227065088239999823827020","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Brazil","      31.974161975280001257715412","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Russian Federation","      14.594597639999999927340468","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Pakistan","       7.694726027940000712135316","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","United States","      40.647718124999997257873474","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Senegal","       2.806351528680000484428092","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Uzbekistan","      10.275743141999999608060534","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","Other countries","     366.548805489522464995388873","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Watermelon","All","World","    1839.932167054829278640681878","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","China","     163.697592744000019138184143","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Turkey","      39.132040500000002225533535","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","India","      14.487740273046600947282059","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Kazakhstan","       2.627909423999999827259444","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Afghanistan","       0.661386600000000046684079","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Guatemala","       3.156599164433400162010912","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Iran","      31.459947121512005452359517","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Brazil","       5.829704000820000509008878","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Bangladesh","       1.873928700000000002745537","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Italy","      11.824423958340000595512720","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","United States","      27.293881746600000326452573","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","Other countries","     141.399923920403409738355549","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2001","Calendar year","January",NA,"Production","Cantaloupe/other melon","All","World","     443.445078153155463951407000","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2002","Calendar year","January",NA,"Production","Watermelon","All","China","    1358.212498650000043198815547","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2002","Calendar year","January",NA,"Production","Watermelon","All","Turkey","     100.861456500000002733941074","million hundredweight"
"Table E-3--Melons: Production, by country, 2001 to 2022","2002","Calendar year","January",NA,"Production","Watermelon","All","India","       6.198223543709399763201873","million hundredweight"
