"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1991/92","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      34.454000000000000625277607","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1991/92","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    4388.500000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1991/92","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1091.762999999999919964466244","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1991/92","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3296.699999999999818101059645","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1991/92","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      12.839999999999999857891453","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    4882.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      22.800000000000000710542736","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    4904.800000000000181898940355","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1226.500000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3678.300000000000181898940355","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1992/93","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      14.150000000000000355271368","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    4578.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      35.799999999999997157829057","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    4613.800000000000181898940355","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1208.200000000000045474735089","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3405.599999999999909050529823","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1993/94","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      12.939999999999999502620085","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    4452.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      45.200000000000002842170943","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    4497.199999999999818101059645","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1347.200000000000045474735089","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3150.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1994/95","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      11.830000000000000071054274","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    4460.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      51.100000000000001421085472","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    4511.100000000000363797880709","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1120.799999999999954525264911","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3390.300000000000181898940355","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1995/96","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      12.580000000000000071054274","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    5054.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      65.849000000000003751665645","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    5119.849000000000160071067512","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1324.799999999999954525264911","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    3795.010000000000218278728426","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1996/97","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      13.913571103843731080473844","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    5366.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","      88.179000000000002046363079","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    5454.179000000000087311491370","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","    1422.034000000000105501385406","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    4032.144999999999981810105965","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1997/98","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","      14.611603341124459021216353","pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Utilized production","Oranges","Fresh","United States","    2654.000000000000000000000000","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Imports","Oranges","Fresh","United States","     225.676186999999998761268216","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Supply","Oranges","Fresh","United States","    2879.676187000000027182977647","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Exports","Oranges","Fresh","United States","     541.411825000000021645973902","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Domestic availability","Oranges","Fresh","United States","    2338.300000000000181898940355","million pounds"
"Table G-18--Oranges, fresh: Supply and availability, 1980/81 to date","1998/99","Marketing year","November",NA,"Per capita availability","Oranges","Fresh","United States","       8.380000000000000781597009","pounds"
