"table_name","year_value","year_unit","year_start_month","month","variable","commodity_element","market_segment","geographic_extent","value","unit"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Price received by growers","Blueberries","Processed","California","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Price received by growers","Blueberries","All","California","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Value of utilized production","Blueberries","All","California","                               NA","thousand dollars"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Area harvested","Blueberries","All","Florida","                               NA","acres"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Yield","Blueberries","All","Florida","                               NA","pounds per acre"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Utilized production","Blueberries","All","Florida","                               NA","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Utilized production","Blueberries","Fresh","Florida","                               NA","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Utilized production","Blueberries","Processed","Florida","                               NA","thousand pounds"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Price received by growers","Blueberries","Fresh","Florida","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Price received by growers","Blueberries","Processed","Florida","                               NA","cents per pound"
"Table D-2--Blueberries: Area harvested, yield, production, and season-average grower price, by State, various years to date","1985","Calendar year","January",NA,"Price received by growers","Blueberries","All","Florida","                               NA","cents per pound"
